FNSKU,Date,units_sold,inventory_level
X003D00CA3,2024-08-08,,6.0
X003D06K45,2024-08-08,,1.0
X003D08K7F,2024-08-08,,24.0
X003D08K7P,2024-08-08,,10.0
X003D0IC1T,2024-08-08,,1.0
X003D0MYO5,2024-08-08,,1.0
X003D0T7YF,2024-08-08,,36.0
X003D13CWR,2024-08-08,,3.0
X003D17LO7,2024-08-08,,326.0
X003D186RX,2024-08-08,,155.0
X003D1879F,2024-08-08,,2.0
X003DTG4RJ,2024-08-08,,5.0
X003DTG4RT,2024-08-08,,38.0
X003DTKRJF,2024-08-08,,6.0
X003DTMYS7,2024-08-08,,19.0
X003DTMYSH,2024-08-08,,2.0
X003DTNF85,2024-08-08,,1.0
X003HFLN39,2024-08-08,,7.0
X003HG61WL,2024-08-08,2.0,7.0
X003IVKM9X,2024-08-08,,1.0
X003K9F1FX,2024-08-08,,11.0
X003K9JHDP,2024-08-08,,13.0
X003U4SMOZ,2024-08-08,,84.0
X003U4SOZH,2024-08-08,,25.0
X003UMLL81,2024-08-08,,20.0
X003UMS7GP,2024-08-08,,2.0
X003UMSI55,2024-08-08,,28.0
X003UMUR2R,2024-08-08,,7.0
X003UMWUX1,2024-08-08,,1.0
X003UMX0SZ,2024-08-08,1.0,57.0
X003UMZ9MZ,2024-08-08,,9.0
X003UN1PC7,2024-08-08,,20.0
X003UND9GH,2024-08-08,,1.0
X003UPEQFD,2024-08-08,,2.0
X003UPIT83,2024-08-08,,2.0
X003USHJTP,2024-08-08,,1.0
X003USK3TN,2024-08-08,2.0,58.0
X003USK3TX,2024-08-08,,6.0
X003USKOSX,2024-08-08,,1.0
X003USKQI1,2024-08-08,,6.0
X003UT374P,2024-08-08,3.0,22.0
X003UTA0ZT,2024-08-08,,24.0
X003UUGOFX,2024-08-08,,79.0
X003UUJ8PL,2024-08-08,5.0,4.0
X003UUJ8PV,2024-08-08,,11.0
X003UUJ8Q5,2024-08-08,,3.0
X003UUK9OP,2024-08-08,,5.0
X003UUK9OZ,2024-08-08,3.0,453.0
X003UUK9P9,2024-08-08,,24.0
X003UUKCQF,2024-08-08,,17.0
X003UUPDV9,2024-08-08,,5.0
X003UWAYS9,2024-08-08,,11.0
X003UWKGPP,2024-08-08,1.0,16.0
X003UWKGPZ,2024-08-08,7.0,886.0
X003X5S4IZ,2024-08-08,,1.0
X003XR1NIB,2024-08-08,,1.0
X003XRFY63,2024-08-08,,16.0
X003XRIQBX,2024-08-08,,7.0
X003XY1BM7,2024-08-08,,20.0
X0040LPZ9H,2024-08-08,2.0,120.0
X0040WNCKF,2024-08-08,,38.0
X0040WND2H,2024-08-08,,1.0
X0045U1JVB,2024-08-08,,45.0
X0045X3SYT,2024-08-08,,35.0
X0045XB64D,2024-08-08,,12.0
X0045XBHE7,2024-08-08,,12.0
X0045XBIEB,2024-08-08,,5.0
X0045XDPPB,2024-08-08,,12.0
X0045XGKV7,2024-08-08,,3.0
X00460KGG9,2024-08-08,,47.0
X00460MW07,2024-08-08,,46.0
X00460OWXR,2024-08-08,,202.0
X004615GHH,2024-08-08,,4.0
X00461O8C1,2024-08-08,,50.0
X00461VCOD,2024-08-08,,27.0
X004621TRH,2024-08-08,,14.0
X00475UE0V,2024-08-08,,30.0
X00475VXDD,2024-08-08,,18.0
X00476H59X,2024-08-08,,6.0
X00476L5L7,2024-08-08,,6.0
X00476N4RF,2024-08-08,,6.0
X002QDWKDZ,2024-08-09,1.0,475.0
X002QDY6S7,2024-08-09,3.0,311.0
X002R36WHJ,2024-08-09,,182.0
X002RFFNXB,2024-08-09,,16.0
X002RRW3HD,2024-08-09,11.0,617.0
X002XRLKTJ,2024-08-09,22.0,1.0
X002XS22DV,2024-08-09,1.0,123.0
X002XS22HR,2024-08-09,3.0,208.0
X00308MQNJ,2024-08-09,,119.0
X0032IPGMZ,2024-08-09,,1.0
X0032V66AD,2024-08-09,,2.0
X0032ZVYG5,2024-08-09,,24.0
X003349Z7F,2024-08-09,,18.0
X00334B0T1,2024-08-09,,30.0
X0033GGGYN,2024-08-09,,227.0
X0033VQSKF,2024-08-09,10.0,349.0
X0033WPNNH,2024-08-09,,1462.0
X0033WUSMN,2024-08-09,,20.0
X00345CTET,2024-08-09,3.0,35.0
X00345CV97,2024-08-09,1.0,46.0
X00345I17N,2024-08-09,,1.0
X0034Y231T,2024-08-09,19.0,160.0
X0034Y233H,2024-08-09,,18.0
X0034YZ7T9,2024-08-09,,1.0
X003544519,2024-08-09,14.0,61.0
X0039U5GIZ,2024-08-09,,5.0
X0039VNZN7,2024-08-09,,5.0
X0039VP7A1,2024-08-09,,1.0
X0039VT0DL,2024-08-09,,14.0
X003CYQ9H5,2024-08-09,2.0,194.0
X003CYX49B,2024-08-09,,1.0
X003CYX4I7,2024-08-09,1.0,0.0
X003CYX7YD,2024-08-09,4.0,21.0
X003CZ3U0N,2024-08-09,1.0,32.0
X003CZT935,2024-08-09,6.0,204.0
X003D00CA3,2024-08-09,,6.0
X003D06K45,2024-08-09,,1.0
X003D08K7F,2024-08-09,,24.0
X003D08K7P,2024-08-09,,10.0
X003D0IC1T,2024-08-09,,1.0
X003D0MYO5,2024-08-09,,1.0
X003D0T7YF,2024-08-09,,36.0
X003D13CWR,2024-08-09,,3.0
X003D17LO7,2024-08-09,2.0,324.0
X003D186RX,2024-08-09,,154.0
X003D1879F,2024-08-09,,2.0
X003DTG4RJ,2024-08-09,,5.0
X003DTG4RT,2024-08-09,,38.0
X003DTKRJF,2024-08-09,,6.0
X003DTMYS7,2024-08-09,,19.0
X003DTMYSH,2024-08-09,,2.0
X003DTNF85,2024-08-09,,1.0
X003HFLN39,2024-08-09,,6.0
X003HG61WL,2024-08-09,,7.0
X003IVKM9X,2024-08-09,,1.0
X003K9F1FX,2024-08-09,,11.0
X003K9JHDP,2024-08-09,,13.0
X003U4SMOZ,2024-08-09,,84.0
X003U4SOZH,2024-08-09,,25.0
X003UMLL81,2024-08-09,,20.0
X003UMS7GP,2024-08-09,,2.0
X003UMSI55,2024-08-09,,28.0
X003UMUR2R,2024-08-09,,5.0
X003UMWUX1,2024-08-09,,1.0
X003UMX0SZ,2024-08-09,,57.0
X003UMZ9MZ,2024-08-09,,9.0
X003UN1PC7,2024-08-09,,20.0
X003UND9GH,2024-08-09,1.0,0.0
X003UPEQFD,2024-08-09,,2.0
X003UPIT83,2024-08-09,,2.0
X003USHJTP,2024-08-09,,1.0
X003USK3TN,2024-08-09,,58.0
X003USK3TX,2024-08-09,,6.0
X003USKOSX,2024-08-09,,0.0
X003USKQI1,2024-08-09,,6.0
X003UT374P,2024-08-09,,22.0
X003UTA0ZT,2024-08-09,,23.0
X003UUGOFX,2024-08-09,2.0,77.0
X003UUJ8PL,2024-08-09,7.0,4.0
X003UUJ8PV,2024-08-09,,11.0
X003UUJ8Q5,2024-08-09,,3.0
X003UUK9OP,2024-08-09,,5.0
X003UUK9OZ,2024-08-09,,441.0
X003UUK9P9,2024-08-09,,24.0
X003UUKCQF,2024-08-09,1.0,16.0
X003UUMF79,2024-08-09,,1.0
X003UUPDV9,2024-08-09,,5.0
X003UWAYS9,2024-08-09,,11.0
X003UWKGPP,2024-08-09,2.0,14.0
X003UWKGPZ,2024-08-09,5.0,880.0
X003X5S4IZ,2024-08-09,,1.0
X003XR1NIB,2024-08-09,,1.0
X003XRFY63,2024-08-09,,16.0
X003XRIQBX,2024-08-09,,7.0
X003XY1BM7,2024-08-09,,20.0
X0040LPZ9H,2024-08-09,,120.0
X0040WNCKF,2024-08-09,,38.0
X0040WND2H,2024-08-09,,1.0
X0045U1JVB,2024-08-09,,45.0
X0045X3SYT,2024-08-09,,35.0
X0045XB64D,2024-08-09,,12.0
X0045XBHE7,2024-08-09,,12.0
X0045XBIEB,2024-08-09,,5.0
X0045XDPPB,2024-08-09,,12.0
X0045XGKV7,2024-08-09,,6.0
X00460KGG9,2024-08-09,,47.0
X00460MW07,2024-08-09,1.0,45.0
X00460OWXR,2024-08-09,2.0,200.0
X004615GHH,2024-08-09,,4.0
X00461O8C1,2024-08-09,,50.0
X00461VCOD,2024-08-09,,27.0
X004621TRH,2024-08-09,,14.0
X00475UE0V,2024-08-09,,30.0
X00475VXDD,2024-08-09,,18.0
X00476H59X,2024-08-09,,6.0
X00476L5L7,2024-08-09,,6.0
X00476N4RF,2024-08-09,,6.0
X002QDWKDZ,2024-08-10,3.0,485.0
X002QDY6S7,2024-08-10,,311.0
X002R36WHJ,2024-08-10,,182.0
X002RFFNXB,2024-08-10,,16.0
X002RRW3HD,2024-08-10,7.0,610.0
X002XRLKTJ,2024-08-10,7.0,1.0
X002XS22DV,2024-08-10,,123.0
X002XS22HR,2024-08-10,1.0,208.0
X00308MQNJ,2024-08-10,,118.0
X0032IPGMZ,2024-08-10,,1.0
X0032V66AD,2024-08-10,,2.0
X0032ZVYG5,2024-08-10,,24.0
X003349Z7F,2024-08-10,1.0,17.0
X00334B0T1,2024-08-10,,30.0
X0033GGGYN,2024-08-10,,227.0
X0033VQSKF,2024-08-10,1.0,349.0
X0033WPNNH,2024-08-10,3.0,1457.0
X0033WUSMN,2024-08-10,4.0,16.0
X00345CTET,2024-08-10,5.0,30.0
X00345CV97,2024-08-10,,45.0
X00345I17N,2024-08-10,,1.0
X0034Y231T,2024-08-10,3.0,158.0
X0034Y233H,2024-08-10,1.0,17.0
X0034YZ7T9,2024-08-10,,1.0
X003544519,2024-08-10,11.0,50.0
X0039U5GIZ,2024-08-10,,5.0
X0039VNZN7,2024-08-10,,5.0
X0039VP7A1,2024-08-10,,1.0
X0039VT0DL,2024-08-10,,14.0
X003CYQ9H5,2024-08-10,,194.0
X003CYX49B,2024-08-10,,1.0
X003CYX7YD,2024-08-10,1.0,20.0
X003CZ3U0N,2024-08-10,,32.0
X003CZT935,2024-08-10,5.0,198.0
X003D00CA3,2024-08-10,,6.0
X003D06K45,2024-08-10,,1.0
X003D08K7F,2024-08-10,,24.0
X003D08K7P,2024-08-10,,10.0
X003D0IC1T,2024-08-10,,1.0
X003D0MYO5,2024-08-10,,1.0
X003D0T7YF,2024-08-10,,36.0
X003D13CWR,2024-08-10,,3.0
X003D17LO7,2024-08-10,2.0,321.0
X003D186RX,2024-08-10,,155.0
X003D1879F,2024-08-10,,2.0
X003DTG4RJ,2024-08-10,,5.0
X003DTG4RT,2024-08-10,,38.0
X003DTKRJF,2024-08-10,,6.0
X003DTMYS7,2024-08-10,,19.0
X003DTMYSH,2024-08-10,,2.0
X003DTNF85,2024-08-10,,1.0
X003HFLN39,2024-08-10,,6.0
X003HG61WL,2024-08-10,,7.0
X003IVKM9X,2024-08-10,,1.0
X003K9F1FX,2024-08-10,,11.0
X003K9JHDP,2024-08-10,,13.0
X003U4SMOZ,2024-08-10,,84.0
X003U4SOZH,2024-08-10,,25.0
X003UMLL81,2024-08-10,,20.0
X003UMS7GP,2024-08-10,,2.0
X003UMSI55,2024-08-10,,28.0
X003UMUR2R,2024-08-10,,1.0
X003UMWUX1,2024-08-10,,1.0
X003UMX0SZ,2024-08-10,,57.0
X003UMZ9MZ,2024-08-10,,9.0
X003UN1PC7,2024-08-10,1.0,19.0
X003UND9GH,2024-08-10,,4.0
X003UPEQFD,2024-08-10,,2.0
X003UPIT83,2024-08-10,,2.0
X003USHJTP,2024-08-10,,1.0
X003USK3TN,2024-08-10,,58.0
X003USK3TX,2024-08-10,1.0,5.0
X003USKQI1,2024-08-10,,6.0
X003UT374P,2024-08-10,,22.0
X003UTA0ZT,2024-08-10,1.0,23.0
X003UUGOFX,2024-08-10,2.0,71.0
X003UUJ8PL,2024-08-10,4.0,3.0
X003UUJ8PV,2024-08-10,,11.0
X003UUJ8Q5,2024-08-10,,3.0
X003UUK9OP,2024-08-10,,5.0
X003UUK9OZ,2024-08-10,,441.0
X003UUK9P9,2024-08-10,,24.0
X003UUKCQF,2024-08-10,,16.0
X003UUMF79,2024-08-10,,1.0
X003UUPDV9,2024-08-10,,5.0
X003UWAYS9,2024-08-10,,11.0
X003UWKGPP,2024-08-10,,14.0
X003UWKGPZ,2024-08-10,2.0,880.0
X003X5S4IZ,2024-08-10,,1.0
X003XR1NIB,2024-08-10,,1.0
X003XRFY63,2024-08-10,,16.0
X003XRIQBX,2024-08-10,,7.0
X003XY1BM7,2024-08-10,,20.0
X0040LPZ9H,2024-08-10,,120.0
X0040WNCKF,2024-08-10,,38.0
X0040WND2H,2024-08-10,,1.0
X0045U1JVB,2024-08-10,,45.0
X0045X3SYT,2024-08-10,,35.0
X0045XB64D,2024-08-10,,12.0
X0045XBHE7,2024-08-10,,12.0
X0045XBIEB,2024-08-10,,5.0
X0045XDPPB,2024-08-10,,12.0
X0045XGKV7,2024-08-10,,6.0
X00460KGG9,2024-08-10,,47.0
X00460MW07,2024-08-10,,45.0
X00460OWXR,2024-08-10,1.0,199.0
X004615GHH,2024-08-10,,4.0
X00461O8C1,2024-08-10,,50.0
X00461VCOD,2024-08-10,,27.0
X004621TRH,2024-08-10,,14.0
X00475UE0V,2024-08-10,,30.0
X00475VXDD,2024-08-10,,18.0
X00476H59X,2024-08-10,,6.0
X00476L5L7,2024-08-10,,0.0
X00476N4RF,2024-08-10,,6.0
X002QDWKDZ,2024-08-11,,485.0
X002QDY6S7,2024-08-11,2.0,310.0
X002R36WHJ,2024-08-11,,182.0
X002RFFNXB,2024-08-11,1.0,15.0
X002RRW3HD,2024-08-11,6.0,604.0
X002XRLKTJ,2024-08-11,12.0,1.0
X002XS22DV,2024-08-11,,122.0
X002XS22HR,2024-08-11,1.0,206.0
X00308MQNJ,2024-08-11,,118.0
X0032IPGMZ,2024-08-11,,1.0
X0032V66AD,2024-08-11,,2.0
X0032ZVYG5,2024-08-11,,24.0
X003349Z7F,2024-08-11,,17.0
X00334B0T1,2024-08-11,3.0,27.0
X0033GGGYN,2024-08-11,,227.0
X0033VQSKF,2024-08-11,2.0,346.0
X0033WPNNH,2024-08-11,,1457.0
X0033WUSMN,2024-08-11,,16.0
X00345CTET,2024-08-11,1.0,28.0
X00345CV97,2024-08-11,,45.0
X00345I17N,2024-08-11,,1.0
X0034Y231T,2024-08-11,10.0,141.0
X0034Y233H,2024-08-11,2.0,15.0
X0034YZ7T9,2024-08-11,,1.0
X003544519,2024-08-11,10.0,41.0
X0039U5GIZ,2024-08-11,,5.0
X0039VNZN7,2024-08-11,,5.0
X0039VP7A1,2024-08-11,,1.0
X0039VT0DL,2024-08-11,,14.0
X003CYQ9H5,2024-08-11,4.0,189.0
X003CYX49B,2024-08-11,1.0,0.0
X003CYX7YD,2024-08-11,1.0,19.0
X003CZ3U0N,2024-08-11,2.0,30.0
X003CZT935,2024-08-11,4.0,195.0
X003D00CA3,2024-08-11,1.0,5.0
X003D06K45,2024-08-11,,1.0
X003D08K7F,2024-08-11,,24.0
X003D08K7P,2024-08-11,2.0,8.0
X003D0IC1T,2024-08-11,,1.0
X003D0MYO5,2024-08-11,,1.0
X003D0T7YF,2024-08-11,,36.0
X003D13CWR,2024-08-11,,3.0
X003D17LO7,2024-08-11,1.0,321.0
X003D186RX,2024-08-11,,155.0
X003D1879F,2024-08-11,,2.0
X003DTG4RJ,2024-08-11,,5.0
X003DTG4RT,2024-08-11,,38.0
X003DTKRJF,2024-08-11,,6.0
X003DTMYS7,2024-08-11,,18.0
X003DTMYSH,2024-08-11,,2.0
X003DTNF85,2024-08-11,,1.0
X003HFLN39,2024-08-11,,6.0
X003HG61WL,2024-08-11,,6.0
X003IVKM9X,2024-08-11,,1.0
X003K9F1FX,2024-08-11,,11.0
X003K9JHDP,2024-08-11,,13.0
X003U4SMOZ,2024-08-11,,84.0
X003U4SOZH,2024-08-11,1.0,24.0
X003UMLL81,2024-08-11,,20.0
X003UMS7GP,2024-08-11,,2.0
X003UMSI55,2024-08-11,,28.0
X003UMUR2R,2024-08-11,,1.0
X003UMWUX1,2024-08-11,,1.0
X003UMX0SZ,2024-08-11,,57.0
X003UMZ9MZ,2024-08-11,,9.0
X003UN1PC7,2024-08-11,,19.0
X003UND9GH,2024-08-11,,4.0
X003UPEQFD,2024-08-11,,2.0
X003UPIT83,2024-08-11,,2.0
X003USHJTP,2024-08-11,,1.0
X003USK3TN,2024-08-11,,58.0
X003USK3TX,2024-08-11,,5.0
X003USKQI1,2024-08-11,,6.0
X003UT374P,2024-08-11,,22.0
X003UTA0ZT,2024-08-11,,23.0
X003UUGOFX,2024-08-11,2.0,69.0
X003UUJ8PL,2024-08-11,10.0,2.0
X003UUJ8PV,2024-08-11,,11.0
X003UUJ8Q5,2024-08-11,,3.0
X003UUK9OP,2024-08-11,,5.0
X003UUK9OZ,2024-08-11,2.0,439.0
X003UUK9P9,2024-08-11,,24.0
X003UUKCQF,2024-08-11,,16.0
X003UUMF79,2024-08-11,,1.0
X003UUPDV9,2024-08-11,,5.0
X003UWAYS9,2024-08-11,,11.0
X003UWKGPP,2024-08-11,,14.0
X003UWKGPZ,2024-08-11,6.0,898.0
X003X5S4IZ,2024-08-11,,1.0
X003XR1NIB,2024-08-11,,1.0
X003XRFY63,2024-08-11,,16.0
X003XRIQBX,2024-08-11,,7.0
X003XY1BM7,2024-08-11,,20.0
X0040LPZ9H,2024-08-11,2.0,117.0
X0040WNCKF,2024-08-11,,38.0
X0040WND2H,2024-08-11,,1.0
X0045U1JVB,2024-08-11,,45.0
X0045X3SYT,2024-08-11,,35.0
X0045XB64D,2024-08-11,,12.0
X0045XBHE7,2024-08-11,,12.0
X0045XBIEB,2024-08-11,,5.0
X0045XDPPB,2024-08-11,,12.0
X0045XGKV7,2024-08-11,,6.0
X00460KGG9,2024-08-11,,47.0
X00460MW07,2024-08-11,1.0,44.0
X00460OWXR,2024-08-11,,199.0
X004615GHH,2024-08-11,,4.0
X00461O8C1,2024-08-11,,50.0
X00461VCOD,2024-08-11,,27.0
X004621TRH,2024-08-11,,14.0
X00475UE0V,2024-08-11,,30.0
X00475VXDD,2024-08-11,,18.0
X00476H59X,2024-08-11,,6.0
X00476N4RF,2024-08-11,,6.0
X002QDWKDZ,2024-08-12,2.0,482.0
X002QDY6S7,2024-08-12,,310.0
X002R36WHJ,2024-08-12,,182.0
X002RFFNXB,2024-08-12,1.0,14.0
X002RRW3HD,2024-08-12,14.0,588.0
X002XRLKTJ,2024-08-12,17.0,1.0
X002XS22DV,2024-08-12,1.0,121.0
X002XS22HR,2024-08-12,1.0,206.0
X00308MQNJ,2024-08-12,,118.0
X0032IPGMZ,2024-08-12,,1.0
X0032V66AD,2024-08-12,,2.0
X0032ZVYG5,2024-08-12,,24.0
X003349Z7F,2024-08-12,,17.0
X00334B0T1,2024-08-12,,27.0
X0033GGGYN,2024-08-12,,227.0
X0033VQSKF,2024-08-12,2.0,346.0
X0033WPNNH,2024-08-12,,1457.0
X0033WUSMN,2024-08-12,1.0,15.0
X00345CTET,2024-08-12,,28.0
X00345CV97,2024-08-12,,45.0
X00345I17N,2024-08-12,,1.0
X0034Y231T,2024-08-12,2.0,141.0
X0034Y233H,2024-08-12,,15.0
X0034YZ7T9,2024-08-12,,1.0
X003544519,2024-08-12,11.0,30.0
X0039U5GIZ,2024-08-12,,5.0
X0039VNZN7,2024-08-12,,5.0
X0039VP7A1,2024-08-12,,1.0
X0039VT0DL,2024-08-12,,14.0
X003CYQ9H5,2024-08-12,1.0,189.0
X003CYX7YD,2024-08-12,2.0,17.0
X003CZ3U0N,2024-08-12,1.0,29.0
X003CZT935,2024-08-12,5.0,190.0
X003D00CA3,2024-08-12,,5.0
X003D06K45,2024-08-12,,1.0
X003D08K7F,2024-08-12,,24.0
X003D08K7P,2024-08-12,,8.0
X003D0IC1T,2024-08-12,,1.0
X003D0MYO5,2024-08-12,,0.0
X003D0T7YF,2024-08-12,1.0,35.0
X003D13CWR,2024-08-12,,3.0
X003D17LO7,2024-08-12,,321.0
X003D186RX,2024-08-12,,155.0
X003D1879F,2024-08-12,,2.0
X003DTG4RJ,2024-08-12,,5.0
X003DTG4RT,2024-08-12,,35.0
X003DTKRJF,2024-08-12,,6.0
X003DTMYS7,2024-08-12,,17.0
X003DTMYSH,2024-08-12,,2.0
X003DTNF85,2024-08-12,,1.0
X003HFLN39,2024-08-12,,6.0
X003HG61WL,2024-08-12,,7.0
X003IVKM9X,2024-08-12,,1.0
X003K9F1FX,2024-08-12,,11.0
X003K9JHDP,2024-08-12,,13.0
X003U4SMOZ,2024-08-12,,84.0
X003U4SOZH,2024-08-12,,24.0
X003UMLL81,2024-08-12,,20.0
X003UMS7GP,2024-08-12,,2.0
X003UMSI55,2024-08-12,,28.0
X003UMUR2R,2024-08-12,,0.0
X003UMWUX1,2024-08-12,,1.0
X003UMX0SZ,2024-08-12,,56.0
X003UMZ9MZ,2024-08-12,,9.0
X003UN1PC7,2024-08-12,1.0,18.0
X003UND9GH,2024-08-12,,4.0
X003UPEQFD,2024-08-12,,2.0
X003UPIT83,2024-08-12,,2.0
X003USHJTP,2024-08-12,,1.0
X003USK3TN,2024-08-12,,58.0
X003USK3TX,2024-08-12,,5.0
X003USKQI1,2024-08-12,1.0,5.0
X003UT374P,2024-08-12,,1.0
X003UTA0ZT,2024-08-12,,23.0
X003UUGOFX,2024-08-12,2.0,66.0
X003UUJ8PL,2024-08-12,9.0,2.0
X003UUJ8PV,2024-08-12,,11.0
X003UUJ8Q5,2024-08-12,,3.0
X003UUK9OP,2024-08-12,,5.0
X003UUK9OZ,2024-08-12,,439.0
X003UUK9P9,2024-08-12,,24.0
X003UUKCQF,2024-08-12,2.0,14.0
X003UUMF79,2024-08-12,,1.0
X003UUPDV9,2024-08-12,,5.0
X003UWAYS9,2024-08-12,,11.0
X003UWKGPP,2024-08-12,,14.0
X003UWKGPZ,2024-08-12,3.0,897.0
X003X5S4IZ,2024-08-12,2.0,1.0
X003XR1NIB,2024-08-12,,1.0
X003XRFY63,2024-08-12,,16.0
X003XRIQBX,2024-08-12,,7.0
X003XY1BM7,2024-08-12,,20.0
X0040LPZ9H,2024-08-12,4.0,114.0
X0040WNCKF,2024-08-12,,38.0
X0040WND2H,2024-08-12,,1.0
X0045U1JVB,2024-08-12,,46.0
X0045ULFUL,2024-08-12,17.0,7.0
X0045X3SYT,2024-08-12,,35.0
X0045XB64D,2024-08-12,,12.0
X0045XBHE7,2024-08-12,,12.0
X0045XBIEB,2024-08-12,,5.0
X0045XDPPB,2024-08-12,,12.0
X0045XGKV7,2024-08-12,,6.0
X00460KGG9,2024-08-12,,47.0
X00460MW07,2024-08-12,,44.0
X00460OWXR,2024-08-12,2.0,197.0
X004615GHH,2024-08-12,,4.0
X00461O8C1,2024-08-12,1.0,49.0
X00461VCOD,2024-08-12,,27.0
X004621TRH,2024-08-12,,14.0
X00475UE0V,2024-08-12,,30.0
X00475VXDD,2024-08-12,,18.0
X00476H59X,2024-08-12,,6.0
X00476N4RF,2024-08-12,,6.0
X002QDWKDZ,2024-08-13,,484.0
X002QDY6S7,2024-08-13,,310.0
X002R36WHJ,2024-08-13,,182.0
X002RFFNXB,2024-08-13,,14.0
X002RRW3HD,2024-08-13,9.0,580.0
X002XRLKTJ,2024-08-13,27.0,2.0
X002XS22DV,2024-08-13,2.0,120.0
X002XS22HR,2024-08-13,1.0,204.0
X00308MQNJ,2024-08-13,1.0,117.0
X0032IPGMZ,2024-08-13,,1.0
X0032V66AD,2024-08-13,,2.0
X0032ZVYG5,2024-08-13,,24.0
X003349Z7F,2024-08-13,3.0,14.0
X00334B0T1,2024-08-13,2.0,25.0
X0033GGGYN,2024-08-13,,227.0
X0033VQSKF,2024-08-13,2.0,344.0
X0033WPNNH,2024-08-13,1.0,1456.0
X0033WUSMN,2024-08-13,,15.0
X00345CTET,2024-08-13,,28.0
X00345CV97,2024-08-13,1.0,44.0
X00345I17N,2024-08-13,,1.0
X0034Y231T,2024-08-13,4.0,139.0
X0034Y233H,2024-08-13,,15.0
X0034YZ7T9,2024-08-13,,1.0
X003544519,2024-08-13,9.0,21.0
X0039U5GIZ,2024-08-13,,5.0
X0039VNZN7,2024-08-13,,5.0
X0039VP7A1,2024-08-13,,1.0
X0039VT0DL,2024-08-13,,14.0
X003CYQ9H5,2024-08-13,1.0,189.0
X003CYX7YD,2024-08-13,1.0,16.0
X003CZ3U0N,2024-08-13,1.0,28.0
X003CZT935,2024-08-13,13.0,178.0
X003D00CA3,2024-08-13,,5.0
X003D06K45,2024-08-13,,1.0
X003D08K7F,2024-08-13,,24.0
X003D08K7P,2024-08-13,2.0,6.0
X003D0IC1T,2024-08-13,,1.0
X003D0T7YF,2024-08-13,1.0,34.0
X003D13CWR,2024-08-13,,3.0
X003D17LO7,2024-08-13,1.0,320.0
X003D186RX,2024-08-13,4.0,151.0
X003D1879F,2024-08-13,,2.0
X003DTG4RJ,2024-08-13,,5.0
X003DTG4RT,2024-08-13,,35.0
X003DTKRJF,2024-08-13,,6.0
X003DTMYS7,2024-08-13,,17.0
X003DTMYSH,2024-08-13,,2.0
X003DTNF85,2024-08-13,,1.0
X003HFLN39,2024-08-13,,6.0
X003HG61WL,2024-08-13,,6.0
X003IVKM9X,2024-08-13,,1.0
X003K9F1FX,2024-08-13,,11.0
X003K9JHDP,2024-08-13,,13.0
X003U4SMOZ,2024-08-13,,84.0
X003U4SOZH,2024-08-13,,24.0
X003UMLL81,2024-08-13,,20.0
X003UMS7GP,2024-08-13,,1.0
X003UMSI55,2024-08-13,,28.0
X003UMUR2R,2024-08-13,1.0,0.0
X003UMWUX1,2024-08-13,,1.0
X003UMX0SZ,2024-08-13,,56.0
X003UMZ9MZ,2024-08-13,,9.0
X003UN1PC7,2024-08-13,,18.0
X003UND9GH,2024-08-13,,4.0
X003UPEQFD,2024-08-13,,2.0
X003UPIT83,2024-08-13,,2.0
X003USHJTP,2024-08-13,,0.0
X003USK3TN,2024-08-13,,58.0
X003USK3TX,2024-08-13,,5.0
X003USKQI1,2024-08-13,,5.0
X003UT374P,2024-08-13,,1.0
X003UTA0ZT,2024-08-13,,23.0
X003UUGOFX,2024-08-13,2.0,64.0
X003UUJ8PL,2024-08-13,3.0,2.0
X003UUJ8PV,2024-08-13,,11.0
X003UUJ8Q5,2024-08-13,,3.0
X003UUK9OP,2024-08-13,,5.0
X003UUK9OZ,2024-08-13,2.0,449.0
X003UUK9P9,2024-08-13,,24.0
X003UUKCQF,2024-08-13,,14.0
X003UUMF79,2024-08-13,,1.0
X003UUPDV9,2024-08-13,,5.0
X003UWAYS9,2024-08-13,,11.0
X003UWKGPP,2024-08-13,,14.0
X003UWKGPZ,2024-08-13,2.0,895.0
X003X5S4IZ,2024-08-13,,1.0
X003XR1NIB,2024-08-13,,1.0
X003XRFY63,2024-08-13,,16.0
X003XRIQBX,2024-08-13,,7.0
X003XY1BM7,2024-08-13,,20.0
X0040LPZ9H,2024-08-13,2.0,112.0
X0040WNCKF,2024-08-13,,38.0
X0040WND2H,2024-08-13,1.0,0.0
X0045U1JVB,2024-08-13,,46.0
X0045ULFUL,2024-08-13,3.0,4.0
X0045X3SYT,2024-08-13,,35.0
X0045XB64D,2024-08-13,,12.0
X0045XBHE7,2024-08-13,,12.0
X0045XBIEB,2024-08-13,,5.0
X0045XDPPB,2024-08-13,,12.0
X0045XGKV7,2024-08-13,,6.0
X00460KGG9,2024-08-13,,47.0
X00460MW07,2024-08-13,1.0,43.0
X00460OWXR,2024-08-13,2.0,195.0
X004615GHH,2024-08-13,,4.0
X00461O8C1,2024-08-13,,49.0
X00461VCOD,2024-08-13,,27.0
X004621TRH,2024-08-13,,14.0
X00475UE0V,2024-08-13,,30.0
X00475VXDD,2024-08-13,,18.0
X00476H59X,2024-08-13,,6.0
X00476N4RF,2024-08-13,,6.0
X002QDWKDZ,2024-08-14,2.0,481.0
X002QDY6S7,2024-08-14,,310.0
